frequency_hz,ensemble_average_psd_v2_per_hz
5.836718253608909279e+00,3.667028615175333840e-11
5.840051616403660439e+00,9.415708207324536341e-12
5.843384979198411600e+00,2.137368660976693156e-10
5.846718341993161872e+00,2.177728020758501001e-10
5.850051704787913032e+00,3.724156847674387156e-11
5.853385067582664192e+00,1.783048030681086116e-10
5.856718430377415352e+00,8.536404086558927960e-11
5.860051793172165624e+00,1.181997607951471451e-10
5.863385155966916784e+00,1.119777841479300446e-10
5.866718518761667944e+00,3.442287326709961189e-11
5.870051881556419104e+00,3.630145753273470790e-11
5.873385244351169376e+00,1.765765484897962558e-10
5.876718607145920537e+00,5.308028542117968410e-11
5.880051969940671697e+00,7.982335218119207292e-12
5.883385332735422857e+00,3.853276549185261855e-11
5.886718695530173129e+00,8.915805002362774630e-11
5.890052058324924289e+00,8.003947536979378410e-11
5.893385421119675449e+00,3.124020245603874715e-11
5.896718783914426609e+00,3.523719246592300609e-11
5.900052146709177769e+00,4.593792575188633197e-11
5.903385509503928041e+00,1.152231176747732440e-10
5.906718872298679202e+00,1.558138614290282903e-10
5.910052235093430362e+00,1.020927880314844458e-10
5.913385597888181522e+00,2.289121263198936588e-10
5.916718960682931794e+00,6.056882319769729379e-11
5.920052323477682954e+00,8.688388870136863548e-11
5.923385686272434114e+00,3.536980818150901283e-11
5.926719049067185274e+00,8.699354338318313224e-11
5.930052411861935546e+00,1.805765665121810070e-11
5.933385774656686706e+00,3.537526785053933968e-11
5.936719137451437867e+00,8.616450950413380772e-11
5.940052500246189027e+00,6.053650653678650677e-11
5.943385863040939299e+00,8.067665483076202697e-11
5.946719225835690459e+00,3.315753849028046224e-11
5.950052588630441619e+00,3.263167929018787185e-11
5.953385951425192779e+00,4.311447633741703938e-11
5.956719314219943051e+00,3.205043466985696077e-11
5.960052677014694211e+00,1.337516721390896308e-10
5.963386039809445371e+00,1.758064958990602661e-10
5.966719402604196532e+00,1.719894627069218947e-10
5.970052765398946804e+00,2.059687979033633372e-11
5.973386128193697964e+00,6.602077567203563475e-11
5.976719490988449124e+00,1.512732381176573753e-10
5.980052853783200284e+00,2.599773695211032647e-11
5.983386216577951444e+00,8.603753003385041820e-11
5.986719579372701716e+00,2.569565106135548786e-11
5.990052942167452876e+00,5.273994721408340147e-11
5.993386304962204036e+00,1.291543469671119935e-10
5.996719667756955197e+00,1.292919978491399082e-11
6.000053030551705469e+00,1.880741724799444159e-10
6.003386393346456629e+00,9.729277432244823072e-11
6.006719756141207789e+00,1.190515224442319502e-10
6.010053118935958949e+00,1.608495680054492091e-10
6.013386481730709221e+00,5.810130543573676389e-11
6.016719844525460381e+00,2.843654137376931421e-10
6.020053207320211541e+00,5.864223730697331310e-11
6.023386570114962701e+00,2.726944343407080732e-10
6.026719932909712973e+00,9.598498150693971987e-11
6.030053295704464134e+00,5.620972319811813902e-11
6.033386658499215294e+00,3.982024748539058993e-11
6.036720021293966454e+00,1.370624835061589076e-10
6.040053384088716726e+00,5.113664598865572835e-11
6.043386746883467886e+00,9.233735749048609578e-11
6.046720109678219046e+00,2.013963497813190598e-10
6.050053472472970206e+00,2.113396289148446540e-11
6.053386835267721366e+00,4.995963758095276931e-11
6.056720198062471638e+00,4.272786980443622340e-11
6.060053560857222799e+00,1.486258225517546072e-10
6.063386923651973959e+00,1.346392642247522861e-11
6.066720286446725119e+00,1.219180320457905526e-10
6.070053649241475391e+00,3.643730626320990618e-11
6.073387012036226551e+00,1.568892295531838086e-10
6.076720374830977711e+00,6.079524712518784253e-11
6.080053737625728871e+00,1.998476951262209638e-11
6.083387100420479143e+00,2.070840058123719428e-11
6.086720463215230303e+00,2.337974961952363238e-11
6.090053826009981464e+00,2.395575050393225494e-11
6.093387188804732624e+00,7.295901553781842910e-11
6.096720551599482896e+00,2.489767016250087056e-10
6.100053914394234056e+00,2.580048577818509211e-11
6.103387277188985216e+00,3.988998092859436973e-11
6.106720639983736376e+00,1.641751332380170114e-11
6.110054002778486648e+00,2.019164738763338934e-10
6.113387365573237808e+00,5.446999222351082115e-11
6.116720728367988968e+00,1.326888785884196022e-10
6.120054091162740129e+00,2.190232375521500426e-11
6.123387453957490401e+00,3.935736081829571840e-11
6.126720816752241561e+00,3.580773139954781588e-11
6.130054179546992721e+00,3.679505596027263386e-12
6.133387542341743881e+00,2.493187478494234527e-10
6.136720905136495041e+00,5.640768133768210109e-11
6.140054267931245313e+00,9.006484651817832458e-12
6.143387630725996473e+00,8.518686359621402426e-11
6.146720993520747633e+00,2.674446035257724672e-11
6.150054356315498794e+00,1.542069578886389149e-10
6.153387719110249066e+00,4.244852225085653042e-11
6.156721081905000226e+00,9.107347300030370149e-11
6.160054444699751386e+00,2.007141019268138256e-10
6.163387807494502546e+00,6.197275195125523443e-11
6.166721170289252818e+00,2.138761646147913900e-10
6.170054533084003978e+00,1.501731354393206676e-11
6.173387895878755138e+00,1.747145664909168585e-11
6.176721258673506298e+00,4.517508177965706039e-11
6.180054621468256570e+00,2.418291706764110800e-10
6.183387984263007731e+00,1.827631461842645539e-11
6.186721347057758891e+00,1.663546318601132227e-10
6.190054709852510051e+00,6.585075122668071528e-11
6.193388072647260323e+00,5.007665047648721516e-11
6.196721435442011483e+00,5.061280756786748947e-11
6.200054798236762643e+00,3.633330862813108382e-11
6.203388161031513803e+00,3.553776830144512638e-10
6.206721523826264963e+00,1.057799123557984375e-11
6.210054886621015235e+00,1.304012601875351351e-11
6.213388249415766396e+00,5.193844397508980205e-11
6.216721612210517556e+00,3.767335909360985005e-11
6.220054975005268716e+00,2.394417474167865802e-11
6.223388337800018988e+00,7.381655583466797216e-11
6.226721700594770148e+00,2.781472624297477285e-10
6.230055063389521308e+00,7.673092999439057493e-11
6.233388426184272468e+00,3.122080573640022469e-11
6.236721788979022740e+00,3.593508701726744940e-12
6.240055151773773900e+00,1.329300387277259307e-10
6.243388514568525061e+00,1.163053762117315633e-10
6.246721877363276221e+00,1.950199502718887865e-10
6.250055240158026493e+00,3.358951232481421319e-11
6.253388602952777653e+00,1.038683007895719154e-10
6.256721965747528813e+00,1.090496073841741482e-10
6.260055328542279973e+00,3.019891868992718757e-10
6.263388691337030245e+00,1.788882805335041702e-11
6.266722054131781405e+00,5.635675879789995280e-11
6.270055416926532565e+00,8.234830623303267254e-11
6.273388779721283726e+00,2.179877047223267919e-10
6.276722142516033998e+00,2.087935084740475602e-10
6.280055505310785158e+00,3.684972939915641108e-11
6.283388868105536318e+00,3.205035604099388386e-10
6.286722230900287478e+00,2.554877611175540567e-10
6.290055593695038638e+00,5.152813909228204671e-11
6.293388956489788910e+00,2.177860456487706497e-11
6.296722319284540070e+00,1.510323613007881064e-10
6.300055682079291230e+00,8.155015994260597701e-11
6.303389044874042391e+00,6.514139558835416310e-12
6.306722407668792663e+00,6.170991912312616808e-11
6.310055770463543823e+00,6.749267891678787775e-10
6.313389133258294983e+00,1.406496987088483615e-11
6.316722496053046143e+00,6.606107035061425425e-11
6.320055858847796415e+00,1.249074793583532629e-10
6.323389221642547575e+00,1.850853828350762202e-10
6.326722584437298735e+00,3.908452241871750321e-11
6.330055947232049895e+00,7.164964392175934534e-11
6.333389310026800167e+00,1.966244588612530771e-10
6.336722672821551328e+00,1.113813551252700231e-10
6.340056035616302488e+00,6.503024931479013708e-11
6.343389398411053648e+00,1.434922241546908441e-10
6.346722761205803920e+00,4.646454669138770371e-11
6.350056124000555080e+00,9.178268819039571529e-12
6.353389486795306240e+00,3.129293211954787935e-11
6.356722849590057400e+00,1.016874517296285746e-10
6.360056212384807672e+00,1.897359764987822119e-11
6.363389575179558832e+00,1.148831379194296458e-10
6.366722937974309993e+00,1.183292330624975891e-10
6.370056300769061153e+00,7.561148675720015315e-11
6.373389663563812313e+00,2.472239213184029969e-10
6.376723026358562585e+00,3.952299962533731046e-12
6.380056389153313745e+00,7.881192564817951978e-11
6.383389751948064905e+00,9.594984215269161003e-11
6.386723114742816065e+00,4.143132621769565104e-11
6.390056477537566337e+00,1.459988739380574290e-10
6.393389840332317497e+00,2.148148434935701445e-11
6.396723203127068658e+00,6.256265009234551926e-11
6.400056565921819818e+00,3.051187945512794861e-11
6.403389928716570090e+00,2.356071517554402377e-11
6.406723291511321250e+00,1.406525614817865644e-10
6.410056654306072410e+00,1.043441333727201649e-10
6.413390017100823570e+00,3.370777990601633211e-12
6.416723379895573842e+00,5.693347236697848336e-11
6.420056742690325002e+00,4.614243811022474436e-11
6.423390105485076162e+00,4.390510092471061777e-11
6.426723468279827323e+00,1.076647206044222473e-10
6.430056831074577595e+00,1.942711107918544680e-10
6.433390193869328755e+00,6.097582764115109904e-11
6.436723556664079915e+00,1.658350960229844983e-11
6.440056919458831075e+00,2.787528355709485015e-10
6.443390282253582235e+00,8.083032082598835857e-12
6.446723645048332507e+00,4.070763049004681851e-10
6.450057007843083667e+00,2.115303618179938416e-12
6.453390370637834828e+00,4.328343503102685041e-11
6.456723733432585988e+00,3.328845282586423379e-10
6.460057096227336260e+00,7.738020085373554753e-12
6.463390459022087420e+00,1.059498814862821589e-11
6.466723821816838580e+00,7.897684375809805649e-11
6.470057184611589740e+00,1.908363759653718790e-10
6.473390547406340012e+00,1.161153474683022109e-11
6.476723910201091172e+00,2.411110227372852830e-11
6.480057272995842332e+00,9.675772092062122486e-12
6.483390635790593493e+00,1.459965448694495824e-11
6.486723998585343764e+00,1.040272269130308026e-11
6.490057361380094925e+00,3.002632604930623689e-11
6.493390724174846085e+00,3.588429190022919593e-11
6.496724086969597245e+00,4.148634860199704263e-11
6.500057449764347517e+00,1.063496227683026701e-11
6.503390812559098677e+00,8.531574665447480915e-11
6.506724175353849837e+00,4.767655599352020259e-11
6.510057538148600997e+00,1.258167466609304477e-10
6.513390900943351269e+00,8.372105685109175290e-12
6.516724263738102429e+00,1.639623296371739902e-11
6.520057626532853590e+00,4.215448836533888094e-11
6.523390989327604750e+00,5.691806894730472954e-11
6.526724352122355910e+00,1.137953429802599589e-10
6.530057714917106182e+00,4.123330324844905399e-12
6.533391077711857342e+00,1.454911325704251598e-10
6.536724440506608502e+00,2.767693656588570413e-10
6.540057803301359662e+00,5.413676748174915636e-11
6.543391166096109934e+00,1.057518585689886790e-10
6.546724528890861095e+00,1.125399797292148474e-10
6.550057891685612255e+00,7.731466290009225903e-11
6.553391254480363415e+00,5.802930303326764403e-11
6.556724617275113687e+00,1.995149047175777127e-10
6.560057980069864847e+00,1.683537523642267393e-10
6.563391342864616007e+00,1.878812988192880312e-10
6.566724705659367167e+00,1.268034192042490205e-10
6.570058068454117439e+00,1.039157691298884834e-10
6.573391431248868599e+00,9.304928900679879240e-12
6.576724794043619760e+00,2.358918191741192142e-11
6.580058156838370920e+00,4.603255828605659297e-11
6.583391519633121192e+00,6.646889520913035467e-11
6.586724882427872352e+00,1.266305676043253124e-10
6.590058245222623512e+00,1.781110626131004524e-10
6.593391608017374672e+00,2.265290466374497791e-10
6.596724970812125832e+00,8.099354806288131617e-11
6.600058333606876104e+00,1.053282739592752022e-11
6.603391696401627264e+00,1.378669720534616181e-11
6.606725059196378425e+00,7.583948765733800954e-11
6.610058421991129585e+00,1.841328461391988451e-12
6.613391784785879857e+00,5.624507903982050287e-11
6.616725147580631017e+00,1.450590702939895093e-10
6.620058510375382177e+00,4.047278333690305817e-11
6.623391873170133337e+00,1.197829002125380670e-11
6.626725235964883609e+00,1.094903564899786523e-10
6.630058598759634769e+00,1.540369576484874860e-10
6.633391961554385929e+00,1.496373737966210342e-10
6.636725324349137090e+00,2.614410624471555732e-10
6.640058687143887362e+00,1.156797228774307645e-10
6.643392049938638522e+00,1.220757250119486636e-10
6.646725412733389682e+00,5.476683189405426320e-11
6.650058775528140842e+00,3.939626877746570308e-10
6.653392138322891114e+00,4.749418823733722333e-11
6.656725501117642274e+00,1.904897246888552653e-11
6.660058863912393434e+00,1.094567190088253729e-09
6.663392226707144594e+00,1.031515553036690922e-10
6.666725589501894866e+00,8.435360687106466267e-11
6.670058952296646027e+00,1.450259854130760887e-11
6.673392315091397187e+00,2.007022561236364106e-10
6.676725677886148347e+00,4.229526350950803529e-10
6.680059040680899507e+00,5.405890537398582899e-11
6.683392403475649779e+00,1.946758619744173643e-12
6.686725766270400939e+00,5.849558962932947720e-11
6.690059129065152099e+00,4.654422352026824515e-11
6.693392491859903259e+00,3.914849861050201536e-12
6.696725854654653531e+00,1.586917652169376036e-10
6.700059217449404692e+00,3.132175220139040494e-11
6.703392580244155852e+00,1.009968279376565132e-10
6.706725943038907012e+00,6.282832899947067162e-11
6.710059305833657284e+00,1.385648375577325814e-10
6.713392668628408444e+00,1.855060887136004666e-11
6.716726031423159604e+00,5.932240920208237853e-11
6.720059394217910764e+00,6.902102548592539123e-11
6.723392757012661036e+00,6.610073059541989928e-11
6.726726119807412196e+00,3.496835707523404584e-11
6.730059482602163357e+00,2.340200535588747791e-11
6.733392845396914517e+00,7.788886202998165983e-12
6.736726208191664789e+00,4.617502212051751845e-12
6.740059570986415949e+00,3.239417062954768739e-11
6.743392933781167109e+00,6.994436563015421598e-11
6.746726296575918269e+00,1.985220958058180827e-10
6.750059659370669429e+00,4.997793836565806772e-10
6.753393022165419701e+00,1.142155750801942999e-10
6.756726384960170861e+00,7.017301124397955333e-12
6.760059747754922022e+00,2.552441555592857537e-10
6.763393110549673182e+00,7.673337286660265212e-12
6.766726473344423454e+00,2.658269173999483906e-10
6.770059836139174614e+00,8.387213866184321873e-11
6.773393198933925774e+00,9.726758143701232275e-12
6.776726561728676934e+00,1.401086205931825647e-10
6.780059924523427206e+00,2.055966375980749218e-11
6.783393287318178366e+00,1.312826592508386964e-10
6.786726650112929526e+00,3.255289228718659018e-11
6.790060012907680687e+00,9.441956864667530601e-11
6.793393375702430959e+00,2.112394335516142461e-10
6.796726738497182119e+00,9.946573032955860194e-11
6.800060101291933279e+00,1.896362984229035515e-11
6.803393464086684439e+00,2.817869867635778378e-11
6.806726826881434711e+00,2.735158543032474049e-11
6.810060189676185871e+00,1.040752135077848136e-10
6.813393552470937031e+00,7.659346770925339715e-11
6.816726915265688191e+00,1.371422807756475725e-10
6.820060278060438463e+00,9.270361680883305557e-11
6.823393640855189624e+00,2.447874837885591522e-10
6.826727003649940784e+00,3.443645174809524513e-12
6.830060366444691944e+00,3.944711827015941807e-11
6.833393729239443104e+00,1.142123955198823351e-10
6.836727092034193376e+00,5.784363523962832539e-11
6.840060454828944536e+00,1.464484394290791915e-10
6.843393817623695696e+00,6.848709129768915331e-11
6.846727180418446856e+00,5.511604352486057069e-11
6.850060543213197128e+00,1.208852072202662171e-10
6.853393906007948289e+00,8.177196294078120430e-11
6.856727268802699449e+00,1.259227958109472780e-10
6.860060631597450609e+00,1.544645548364435177e-10
6.863393994392200881e+00,6.466012661664025174e-11
6.866727357186952041e+00,6.400001429352157042e-11
6.870060719981703201e+00,1.676672259532043660e-10
6.873394082776454361e+00,2.149304070414136087e-10
6.876727445571204633e+00,1.084379777703402807e-10
6.880060808365955793e+00,2.982433766660243414e-11
6.883394171160706954e+00,5.314609651125333088e-11
6.886727533955458114e+00,2.404728024786510726e-11
6.890060896750208386e+00,9.358984051204839460e-11
6.893394259544959546e+00,1.678430140370961881e-10
