time_s,ensemble_average_voltage_v
4.859957045632767425e+00,2.494358486599392410e+00
4.889956780482352272e+00,2.494339413113064285e+00
4.919956515331937119e+00,2.494333055284288392e+00
4.949956250181521966e+00,2.494299146864149108e+00
4.979955985031106813e+00,2.494313981797960267e+00
5.009955719880692548e+00,2.494299146864149108e+00
5.039955454730277395e+00,2.494377560085720535e+00
5.069955189579862243e+00,2.494322458902994644e+00
5.099954924429447090e+00,2.494377560085720535e+00
5.129954659279031937e+00,2.494254642062716965e+00
5.159954394128616784e+00,2.494313981797960267e+00
5.189954128978201631e+00,2.494337293836805358e+00
5.219953863827787366e+00,2.494350009494357590e+00
5.249953598677372213e+00,2.494313981797960267e+00
5.279953333526957060e+00,2.494386037190755356e+00
5.309953068376541907e+00,2.494383917914496429e+00
5.339952803226126754e+00,2.494362725151909821e+00
5.369952538075711601e+00,2.494347890218099106e+00
5.399952272925297336e+00,2.494335174560546875e+00
5.429952007774882183e+00,2.494379679361979019e+00
5.459951742624467030e+00,2.494337293836805358e+00
5.489951477474051877e+00,2.494345770941840179e+00
5.519951212323636724e+00,2.494301266140408035e+00
5.549950947173221572e+00,2.494231330023871429e+00
5.579950682022806419e+00,2.494282192654079910e+00
5.609950416872392154e+00,2.494284311930338394e+00
5.639950151721977001e+00,2.494356367323133483e+00
5.669949886571561848e+00,2.494381798638237946e+00
5.699949621421146695e+00,2.494307623969183929e+00
5.729949356270731542e+00,2.494301266140408035e+00
5.759949091120316389e+00,2.494337293836805358e+00
5.789948825969902124e+00,2.494305504692925446e+00
5.819948560819486971e+00,2.494356367323133483e+00
5.849948295669071818e+00,2.494362725151909821e+00
5.879948030518656665e+00,2.494267357720269196e+00
5.909947765368241512e+00,2.494358486599392410e+00
5.939947500217826359e+00,2.494260999891492858e+00
5.969947235067411206e+00,2.494303385416666519e+00
5.999946969916996942e+00,2.494292789035373215e+00
6.029946704766581789e+00,2.494358486599392410e+00
6.059946439616166636e+00,2.494275834825304017e+00
6.089946174465751483e+00,2.494305504692925446e+00
6.119945909315336330e+00,2.494439019097222321e+00
6.149945644164921177e+00,2.494352128770616517e+00
6.179945379014506024e+00,2.494369082980685715e+00
6.209945113864091759e+00,2.494356367323133483e+00
6.239944848713676606e+00,2.494313981797960267e+00
6.269944583563261453e+00,2.494324578179253571e+00
6.299944318412846300e+00,2.494322458902994644e+00
6.329944053262431147e+00,2.494341532389322769e+00
6.359943788112015994e+00,2.494354248046875000e+00
6.389943522961601730e+00,2.494326697455512054e+00
6.419943257811186577e+00,2.494275834825304017e+00
6.449942992660771424e+00,2.494383917914496429e+00
6.479942727510356271e+00,2.494326697455512054e+00
6.509942462359941118e+00,2.494373321533203125e+00
6.539942197209525965e+00,2.494375440809461608e+00
6.569941932059110812e+00,2.494301266140408035e+00
6.599941666908696547e+00,2.494381798638237946e+00
6.629941401758281394e+00,2.494407229953341965e+00
6.659941136607866241e+00,2.494366963704427231e+00
6.689940871457451088e+00,2.494307623969183929e+00
6.719940606307035935e+00,2.494364844428168304e+00
6.749940341156620782e+00,2.494439019097222321e+00
6.779940076006206517e+00,2.494364844428168304e+00
6.809939810855791364e+00,2.494335174560546875e+00
6.839939545705376212e+00,2.494333055284288392e+00
6.869939280554961059e+00,2.494383917914496429e+00
6.899939015404545906e+00,2.494328816731770981e+00
6.929938750254130753e+00,2.494339413113064285e+00
6.959938485103715600e+00,2.494422064887152679e+00
6.989938219953301335e+00,2.494303385416666519e+00
7.019937954802886182e+00,2.494352128770616517e+00
7.049937689652471029e+00,2.494299146864149108e+00
7.079937424502055876e+00,2.494411468505859375e+00
7.109937159351640723e+00,2.494292789035373215e+00
7.139936894201225570e+00,2.494369082980685715e+00
7.169936629050811305e+00,2.494305504692925446e+00
7.199936363900396152e+00,2.494280073377820983e+00
7.229936098749980999e+00,2.494301266140408035e+00
7.259935833599565846e+00,2.494347890218099106e+00
7.289935568449150693e+00,2.494347890218099106e+00
7.319935303298735541e+00,2.494328816731770981e+00
7.349935038148320388e+00,2.494360605875650894e+00
7.379934772997906123e+00,2.494386037190755356e+00
7.409934507847490970e+00,2.494301266140408035e+00
7.439934242697075817e+00,2.494347890218099106e+00
7.469933977546660664e+00,2.494360605875650894e+00
7.499933712396245511e+00,2.494345770941840179e+00
7.529933447245830358e+00,2.494258880615234375e+00
7.559933182095416093e+00,2.494364844428168304e+00
7.589932916945000940e+00,2.494341532389322769e+00
7.619932651794585787e+00,2.494326697455512054e+00
7.649932386644170634e+00,2.494364844428168304e+00
7.679932121493755481e+00,2.494386037190755356e+00
7.709931856343340328e+00,2.494256761338975892e+00
7.739931591192925175e+00,2.494411468505859375e+00
7.769931326042510911e+00,2.494377560085720535e+00
7.799931060892095758e+00,2.494273715549045090e+00
7.829930795741680605e+00,2.494366963704427231e+00
7.859930530591265452e+00,2.494269476996527679e+00
7.889930265440850299e+00,2.494343651665581696e+00
7.919930000290435146e+00,2.494254642062716965e+00
7.949929735140020881e+00,2.494307623969183929e+00
7.979929469989605728e+00,2.494282192654079910e+00
8.009929204839190575e+00,2.494345770941840179e+00
8.039928939688774534e+00,2.494335174560546875e+00
8.069928674538360269e+00,2.494201660156250000e+00
8.099928409387946004e+00,2.494347890218099106e+00
8.129928144237529963e+00,2.494292789035373215e+00
8.159927879087115699e+00,2.494333055284288392e+00
8.189927613936699657e+00,2.494330936008029465e+00
8.219927348786285393e+00,2.494337293836805358e+00
8.249927083635871128e+00,2.494313981797960267e+00
8.279926818485455087e+00,2.494379679361979019e+00
8.309926553335040822e+00,2.494352128770616517e+00
8.339926288184624781e+00,2.494237687852647767e+00
8.369926023034210516e+00,2.494347890218099106e+00
8.399925757883794475e+00,2.494328816731770981e+00
8.429925492733380210e+00,2.494354248046875000e+00
8.459925227582965945e+00,2.494322458902994644e+00
8.489924962432549904e+00,2.494324578179253571e+00
8.519924697282135639e+00,2.494301266140408035e+00
8.549924432131719598e+00,2.494263119167751785e+00
8.579924166981305333e+00,2.494337293836805358e+00
8.609923901830889292e+00,2.494345770941840179e+00
8.639923636680475028e+00,2.494275834825304017e+00
8.669923371530060763e+00,2.494328816731770981e+00
8.699923106379644722e+00,2.494280073377820983e+00
8.729922841229230457e+00,2.494316101074218750e+00
8.759922576078814416e+00,2.494324578179253571e+00
8.789922310928400151e+00,2.494407229953341965e+00
8.819922045777984110e+00,2.494282192654079910e+00
8.849921780627569845e+00,2.494373321533203125e+00
8.879921515477155580e+00,2.494271596272786606e+00
8.909921250326739539e+00,2.494343651665581696e+00
8.939920985176325274e+00,2.494394514295789733e+00
8.969920720025909233e+00,2.494326697455512054e+00
8.999920454875494968e+00,2.494339413113064285e+00
9.029920189725080704e+00,2.494328816731770981e+00
9.059919924574664662e+00,2.494364844428168304e+00
9.089919659424250398e+00,2.494316101074218750e+00
9.119919394273834357e+00,2.494299146864149108e+00
9.149919129123420092e+00,2.494275834825304017e+00
9.179918863973004051e+00,2.494354248046875000e+00
9.209918598822589786e+00,2.494301266140408035e+00
9.239918333672175521e+00,2.494309743245442856e+00
9.269918068521759480e+00,2.494360605875650894e+00
9.299917803371345215e+00,2.494428422715929017e+00
9.329917538220929174e+00,2.494354248046875000e+00
9.359917273070514909e+00,2.494322458902994644e+00
9.389917007920098868e+00,2.494335174560546875e+00
9.419916742769684603e+00,2.494402991400824554e+00
9.449916477619270339e+00,2.494383917914496429e+00
9.479916212468854297e+00,2.494354248046875000e+00
9.509915947318440033e+00,2.494303385416666519e+00
9.539915682168023991e+00,2.494326697455512054e+00
9.569915417017609727e+00,2.494337293836805358e+00
9.599915151867193686e+00,2.494413587782117858e+00
9.629914886716779421e+00,2.494339413113064285e+00
9.659914621566365156e+00,2.494290669759114731e+00
9.689914356415949115e+00,2.494305504692925446e+00
9.719914091265534850e+00,2.494299146864149108e+00
9.749913826115118809e+00,2.494373321533203125e+00
9.779913560964704544e+00,2.494280073377820983e+00
9.809913295814288503e+00,2.494292789035373215e+00
9.839913030663874238e+00,2.494320339626736160e+00
9.869912765513459973e+00,2.494347890218099106e+00
9.899912500363043932e+00,2.494303385416666519e+00
9.929912235212629668e+00,2.494275834825304017e+00
9.959911970062213626e+00,2.494343651665581696e+00
9.989911704911799362e+00,2.494339413113064285e+00
1.001991143976138510e+01,2.494335174560546875e+00
1.004991117461096906e+01,2.494309743245442856e+00
1.007991090946055479e+01,2.494301266140408035e+00
1.010991064431013875e+01,2.494345770941840179e+00
1.013991037915972449e+01,2.494377560085720535e+00
1.016991011400930844e+01,2.494301266140408035e+00
1.019990984885889418e+01,2.494383917914496429e+00
1.022990958370847991e+01,2.494265238444010269e+00
1.025990931855806387e+01,2.494333055284288392e+00
1.028990905340764961e+01,2.494320339626736160e+00
1.031990878825723357e+01,2.494386037190755356e+00
1.034990852310681930e+01,2.494362725151909821e+00
1.037990825795640326e+01,2.494369082980685715e+00
1.040990799280598900e+01,2.494303385416666519e+00
1.043990772765557473e+01,2.494277954101562500e+00
1.046990746250515869e+01,2.494356367323133483e+00
1.049990719735474443e+01,2.494400872124566071e+00
1.052990693220432838e+01,2.494386037190755356e+00
1.055990666705391412e+01,2.494307623969183929e+00
1.058990640190349808e+01,2.494341532389322769e+00
1.061990613675308381e+01,2.494362725151909821e+00
1.064990587160266955e+01,2.494343651665581696e+00
1.067990560645225351e+01,2.494299146864149108e+00
1.070990534130183924e+01,2.494316101074218750e+00
1.073990507615142320e+01,2.494347890218099106e+00
1.076990481100100894e+01,2.494333055284288392e+00
1.079990454585059467e+01,2.494280073377820983e+00
1.082990428070017863e+01,2.494322458902994644e+00
1.085990401554976437e+01,2.494280073377820983e+00
1.088990375039934833e+01,2.494254642062716965e+00
1.091990348524893406e+01,2.494307623969183929e+00
1.094990322009851802e+01,2.494313981797960267e+00
1.097990295494810375e+01,2.494311862521701340e+00
1.100990268979768949e+01,2.494377560085720535e+00
1.103990242464727345e+01,2.494379679361979019e+00
1.106990215949685918e+01,2.494277954101562500e+00
1.109990189434644314e+01,2.494328816731770981e+00
1.112990162919602888e+01,2.494354248046875000e+00
1.115990136404561284e+01,2.494330936008029465e+00
1.118990109889519857e+01,2.494269476996527679e+00
1.121990083374478431e+01,2.494294908311632142e+00
1.124990056859436827e+01,2.494301266140408035e+00
1.127990030344395400e+01,2.494326697455512054e+00
1.130990003829353796e+01,2.494311862521701340e+00
1.133989977314312370e+01,2.494335174560546875e+00
1.136989950799270765e+01,2.494290669759114731e+00
1.139989924284229339e+01,2.494305504692925446e+00
1.142989897769187913e+01,2.494360605875650894e+00
1.145989871254146308e+01,2.494290669759114731e+00
1.148989844739104882e+01,2.494208017985025894e+00
1.151989818224063278e+01,2.494252522786458481e+00
1.154989791709021851e+01,2.494326697455512054e+00
1.157989765193980425e+01,2.494254642062716965e+00
1.160989738678938821e+01,2.494326697455512054e+00
1.163989712163897394e+01,2.494339413113064285e+00
1.166989685648855790e+01,2.494311862521701340e+00
1.169989659133814364e+01,2.494328816731770981e+00
1.172989632618772760e+01,2.494352128770616517e+00
1.175989606103731333e+01,2.494286431206597321e+00
1.178989579588689907e+01,2.494341532389322769e+00
1.181989553073648302e+01,2.494375440809461608e+00
1.184989526558606876e+01,2.494333055284288392e+00
1.187989500043565272e+01,2.494324578179253571e+00
1.190989473528523845e+01,2.494267357720269196e+00
1.193989447013482241e+01,2.494341532389322769e+00
1.196989420498440815e+01,2.494307623969183929e+00
1.199989393983399388e+01,2.494307623969183929e+00
1.202989367468357784e+01,2.494358486599392410e+00
1.205989340953316358e+01,2.494326697455512054e+00
1.208989314438274754e+01,2.494345770941840179e+00
1.211989287923233327e+01,2.494313981797960267e+00
1.214989261408191723e+01,2.494280073377820983e+00
1.217989234893150297e+01,2.494297027587890625e+00
1.220989208378108870e+01,2.494267357720269196e+00
1.223989181863067266e+01,2.494309743245442856e+00
1.226989155348025839e+01,2.494214375813802231e+00
1.229989128832984235e+01,2.494301266140408035e+00
1.232989102317942809e+01,2.494369082980685715e+00
1.235989075802901205e+01,2.494330936008029465e+00
1.238989049287859778e+01,2.494309743245442856e+00
1.241989022772818352e+01,2.494275834825304017e+00
1.244988996257776748e+01,2.494337293836805358e+00
1.247988969742735321e+01,2.494362725151909821e+00
1.250988943227693717e+01,2.494248284233941071e+00
1.253988916712652291e+01,2.494375440809461608e+00
1.256988890197610864e+01,2.494299146864149108e+00
1.259988863682569260e+01,2.494324578179253571e+00
1.262988837167527834e+01,2.494286431206597321e+00
1.265988810652486229e+01,2.494343651665581696e+00
1.268988784137444803e+01,2.494307623969183929e+00
1.271988757622403199e+01,2.494292789035373215e+00
1.274988731107361772e+01,2.494305504692925446e+00
1.277988704592320346e+01,2.494324578179253571e+00
1.280988678077278742e+01,2.494341532389322769e+00
1.283988651562237315e+01,2.494324578179253571e+00
1.286988625047195711e+01,2.494320339626736160e+00
1.289988598532154285e+01,2.494345770941840179e+00
1.292988572017112681e+01,2.494256761338975892e+00
1.295988545502071254e+01,2.494335174560546875e+00
1.298988518987029828e+01,2.494333055284288392e+00
1.301988492471988224e+01,2.494373321533203125e+00
1.304988465956946797e+01,2.494303385416666519e+00
1.307988439441905193e+01,2.494294908311632142e+00
1.310988412926863766e+01,2.494371202256944642e+00
1.313988386411822162e+01,2.494220733642578125e+00
1.316988359896780736e+01,2.494299146864149108e+00
1.319988333381739309e+01,2.494379679361979019e+00
1.322988306866697705e+01,2.494379679361979019e+00
1.325988280351656279e+01,2.494305504692925446e+00
1.328988253836614675e+01,2.494354248046875000e+00
1.331988227321573248e+01,2.494324578179253571e+00
1.334988200806531822e+01,2.494316101074218750e+00
1.337988174291490218e+01,2.494360605875650894e+00
1.340988147776448791e+01,2.494330936008029465e+00
1.343988121261407187e+01,2.494305504692925446e+00
1.346988094746365761e+01,2.494341532389322769e+00
1.349988068231324156e+01,2.494235568576388840e+00
1.352988041716282730e+01,2.494307623969183929e+00
1.355988015201241303e+01,2.494313981797960267e+00
1.358987988686199699e+01,2.494294908311632142e+00
1.361987962171158273e+01,2.494311862521701340e+00
1.364987935656116669e+01,2.494371202256944642e+00
1.367987909141075242e+01,2.494318220350477233e+00
1.370987882626033638e+01,2.494345770941840179e+00
1.373987856110992212e+01,2.494360605875650894e+00
1.376987829595950785e+01,2.494235568576388840e+00
1.379987803080909181e+01,2.494301266140408035e+00
1.382987776565867755e+01,2.494392395019531250e+00
1.385987750050826151e+01,2.494390275743272767e+00
1.388987723535784724e+01,2.494339413113064285e+00
1.391987697020743120e+01,2.494375440809461608e+00
1.394987670505701693e+01,2.494352128770616517e+00
1.397987643990660267e+01,2.494337293836805358e+00
1.400987617475618663e+01,2.494333055284288392e+00
1.403987590960577236e+01,2.494248284233941071e+00
1.406987564445535632e+01,2.494260999891492858e+00
1.409987537930494206e+01,2.494333055284288392e+00
1.412987511415452779e+01,2.494290669759114731e+00
1.415987484900411175e+01,2.494318220350477233e+00
1.418987458385369749e+01,2.494316101074218750e+00
1.421987431870328145e+01,2.494337293836805358e+00
1.424987405355286718e+01,2.494299146864149108e+00
1.427987378840245114e+01,2.494324578179253571e+00
1.430987352325203688e+01,2.494333055284288392e+00
1.433987325810162261e+01,2.494386037190755356e+00
1.436987299295120657e+01,2.494294908311632142e+00
1.439987272780079230e+01,2.494252522786458481e+00
1.442987246265037626e+01,2.494265238444010269e+00
1.445987219749996200e+01,2.494288550482855804e+00
1.448987193234954596e+01,2.494294908311632142e+00
1.451987166719913169e+01,2.494339413113064285e+00
1.454987140204871743e+01,2.494360605875650894e+00
1.457987113689830139e+01,2.494356367323133483e+00
1.460987087174788712e+01,2.494322458902994644e+00
1.463987060659747108e+01,2.494286431206597321e+00
1.466987034144705682e+01,2.494297027587890625e+00
1.469987007629664078e+01,2.494366963704427231e+00
1.472986981114622651e+01,2.494286431206597321e+00
1.475986954599581225e+01,2.494307623969183929e+00
1.478986928084539620e+01,2.494354248046875000e+00
1.481986901569498194e+01,2.494286431206597321e+00
1.484986875054456590e+01,2.494354248046875000e+00
1.487986848539415163e+01,2.494337293836805358e+00
1.490986822024373559e+01,2.494422064887152679e+00
1.493986795509332133e+01,2.494386037190755356e+00
1.496986768994290706e+01,2.494377560085720535e+00
1.499986742479249102e+01,2.494335174560546875e+00
1.502986715964207676e+01,2.494383917914496429e+00
1.505986689449166072e+01,2.494273715549045090e+00
1.508986662934124645e+01,2.494260999891492858e+00
1.511986636419083219e+01,2.494360605875650894e+00
1.514986609904041615e+01,2.494341532389322769e+00
1.517986583389000188e+01,2.494309743245442856e+00
1.520986556873958584e+01,2.494352128770616517e+00
1.523986530358917157e+01,2.494305504692925446e+00
1.526986503843875553e+01,2.494366963704427231e+00
1.529986477328834127e+01,2.494307623969183929e+00
1.532986450813792700e+01,2.494352128770616517e+00
1.535986424298751096e+01,2.494280073377820983e+00
1.538986397783709670e+01,2.494307623969183929e+00
1.541986371268668066e+01,2.494432661268445983e+00
1.544986344753626639e+01,2.494305504692925446e+00
1.547986318238585035e+01,2.494318220350477233e+00
1.550986291723543609e+01,2.494288550482855804e+00
1.553986265208502182e+01,2.494309743245442856e+00
1.556986238693460578e+01,2.494275834825304017e+00
1.559986212178419152e+01,2.494313981797960267e+00
1.562986185663377547e+01,2.494381798638237946e+00
1.565986159148336121e+01,2.494313981797960267e+00
1.568986132633294517e+01,2.494269476996527679e+00
1.571986106118253090e+01,2.494229210747612946e+00
1.574986079603211664e+01,2.494299146864149108e+00
1.577986053088170060e+01,2.494286431206597321e+00
1.580986026573128633e+01,2.494335174560546875e+00
1.583986000058087029e+01,2.494343651665581696e+00
1.586985973543045603e+01,2.494333055284288392e+00
1.589985947028004176e+01,2.494277954101562500e+00
1.592985920512962572e+01,2.494320339626736160e+00
1.595985893997921146e+01,2.494311862521701340e+00
1.598985867482879542e+01,2.494299146864149108e+00
1.601985840967838115e+01,2.494260999891492858e+00
1.604985814452796689e+01,2.494305504692925446e+00
1.607985787937754907e+01,2.494330936008029465e+00
1.610985761422713480e+01,2.494322458902994644e+00
1.613985734907672054e+01,2.494301266140408035e+00
1.616985708392630627e+01,2.494337293836805358e+00
1.619985681877589201e+01,2.494284311930338394e+00
1.622985655362547419e+01,2.494350009494357590e+00
1.625985628847505993e+01,2.494358486599392410e+00
1.628985602332464566e+01,2.494337293836805358e+00
1.631985575817423140e+01,2.494280073377820983e+00
1.634985549302381713e+01,2.494341532389322769e+00
1.637985522787339931e+01,2.494273715549045090e+00
1.640985496272298505e+01,2.494390275743272767e+00
1.643985469757257079e+01,2.494313981797960267e+00
1.646985443242215652e+01,2.494286431206597321e+00
1.649985416727174226e+01,2.494269476996527679e+00
1.652985390212132444e+01,2.494303385416666519e+00
1.655985363697091017e+01,2.494309743245442856e+00
1.658985337182049591e+01,2.494260999891492858e+00
1.661985310667008164e+01,2.494356367323133483e+00
1.664985284151966383e+01,2.494402991400824554e+00
1.667985257636924956e+01,2.494318220350477233e+00
1.670985231121883530e+01,2.494369082980685715e+00
1.673985204606842103e+01,2.494358486599392410e+00
1.676985178091800677e+01,2.494375440809461608e+00
1.679985151576758895e+01,2.494379679361979019e+00
1.682985125061717468e+01,2.494341532389322769e+00
1.685985098546676042e+01,2.494347890218099106e+00
1.688985072031634616e+01,2.494271596272786606e+00
1.691985045516593189e+01,2.494341532389322769e+00
1.694985019001551407e+01,2.494277954101562500e+00
1.697984992486509981e+01,2.494362725151909821e+00
1.700984965971468554e+01,2.494345770941840179e+00
1.703984939456427128e+01,2.494316101074218750e+00
1.706984912941385346e+01,2.494297027587890625e+00
1.709984886426343920e+01,2.494252522786458481e+00
1.712984859911302493e+01,2.494326697455512054e+00
1.715984833396261067e+01,2.494322458902994644e+00
1.718984806881219640e+01,2.494366963704427231e+00
1.721984780366177858e+01,2.494288550482855804e+00
1.724984753851136432e+01,2.494288550482855804e+00
1.727984727336095006e+01,2.494318220350477233e+00
1.730984700821053579e+01,2.494318220350477233e+00
1.733984674306012153e+01,2.494371202256944642e+00
1.736984647790970371e+01,2.494239807128906250e+00
1.739984621275928944e+01,2.494318220350477233e+00
1.742984594760887518e+01,2.494216495090060715e+00
1.745984568245846091e+01,2.494299146864149108e+00
1.748984541730804665e+01,2.494337293836805358e+00
1.751984515215762883e+01,2.494263119167751785e+00
1.754984488700721457e+01,2.494309743245442856e+00
1.757984462185680030e+01,2.494405110677083481e+00
1.760984435670638604e+01,2.494333055284288392e+00
1.763984409155596822e+01,2.494309743245442856e+00
1.766984382640555395e+01,2.494328816731770981e+00
1.769984356125513969e+01,2.494369082980685715e+00
1.772984329610472543e+01,2.494290669759114731e+00
1.775984303095431116e+01,2.494333055284288392e+00
1.778984276580389334e+01,2.494301266140408035e+00
1.781984250065347908e+01,2.494294908311632142e+00
1.784984223550306481e+01,2.494309743245442856e+00
1.787984197035265055e+01,2.494280073377820983e+00
1.790984170520223628e+01,2.494282192654079910e+00
1.793984144005181847e+01,2.494398752848307144e+00
1.796984117490140420e+01,2.494286431206597321e+00
1.799984090975098994e+01,2.494299146864149108e+00
1.802984064460057567e+01,2.494398752848307144e+00
1.805984037945016141e+01,2.494250403510199554e+00
1.808984011429974359e+01,2.494263119167751785e+00
1.811983984914932932e+01,2.494386037190755356e+00
1.814983958399891506e+01,2.494294908311632142e+00
1.817983931884850080e+01,2.494313981797960267e+00
1.820983905369808298e+01,2.494381798638237946e+00
1.823983878854766871e+01,2.494305504692925446e+00
1.826983852339725445e+01,2.494222852918836608e+00
1.829983825824684018e+01,2.494337293836805358e+00
1.832983799309642592e+01,2.494339413113064285e+00
1.835983772794600810e+01,2.494343651665581696e+00
1.838983746279559384e+01,2.494330936008029465e+00
1.841983719764517957e+01,2.494330936008029465e+00
1.844983693249476531e+01,2.494358486599392410e+00
1.847983666734435104e+01,2.494292789035373215e+00
1.850983640219393322e+01,2.494347890218099106e+00
1.853983613704351896e+01,2.494356367323133483e+00
1.856983587189310470e+01,2.494360605875650894e+00
1.859983560674269043e+01,2.494305504692925446e+00
1.862983534159227261e+01,2.494305504692925446e+00
1.865983507644185835e+01,2.494301266140408035e+00
1.868983481129144408e+01,2.494335174560546875e+00
1.871983454614102982e+01,2.494258880615234375e+00
1.874983428099061555e+01,2.494383917914496429e+00
1.877983401584019774e+01,2.494318220350477233e+00
1.880983375068978347e+01,2.494398752848307144e+00
1.883983348553936921e+01,2.494258880615234375e+00
1.886983322038895494e+01,2.494341532389322769e+00
1.889983295523854068e+01,2.494309743245442856e+00
1.892983269008812286e+01,2.494377560085720535e+00
1.895983242493770859e+01,2.494297027587890625e+00
1.898983215978729433e+01,2.494307623969183929e+00
1.901983189463688007e+01,2.494371202256944642e+00
1.904983162948646580e+01,2.494269476996527679e+00
1.907983136433604798e+01,2.494322458902994644e+00
1.910983109918563372e+01,2.494294908311632142e+00
1.913983083403521945e+01,2.494277954101562500e+00
1.916983056888480519e+01,2.494316101074218750e+00
1.919983030373438737e+01,2.494271596272786606e+00
1.922983003858397311e+01,2.494273715549045090e+00
1.925982977343355884e+01,2.494241926405164733e+00
1.928982950828314458e+01,2.494297027587890625e+00
1.931982924313273031e+01,2.494275834825304017e+00
1.934982897798231249e+01,2.494324578179253571e+00
1.937982871283189823e+01,2.494239807128906250e+00
1.940982844768148396e+01,2.494265238444010269e+00
1.943982818253106970e+01,2.494309743245442856e+00
1.946982791738065544e+01,2.494284311930338394e+00
1.949982765223023762e+01,2.494290669759114731e+00
1.952982738707982335e+01,2.494381798638237946e+00
1.955982712192940909e+01,2.494305504692925446e+00
1.958982685677899482e+01,2.494275834825304017e+00
1.961982659162857701e+01,2.494311862521701340e+00
1.964982632647816274e+01,2.494328816731770981e+00
1.967982606132774848e+01,2.494366963704427231e+00
1.970982579617733421e+01,2.494250403510199554e+00
1.973982553102691995e+01,2.494335174560546875e+00
1.976982526587650213e+01,2.494311862521701340e+00
1.979982500072608786e+01,2.494303385416666519e+00
1.982982473557567360e+01,2.494352128770616517e+00
1.985982447042525934e+01,2.494318220350477233e+00
1.988982420527484507e+01,2.494366963704427231e+00
1.991982394012442725e+01,2.494280073377820983e+00
1.994982367497401299e+01,2.494307623969183929e+00
1.997982340982359872e+01,2.494358486599392410e+00
2.000982314467318446e+01,2.494379679361979019e+00
2.003982287952277019e+01,2.494339413113064285e+00
2.006982261437235238e+01,2.494288550482855804e+00
2.009982234922193811e+01,2.494271596272786606e+00
2.012982208407152385e+01,2.494277954101562500e+00
2.015982181892110958e+01,2.494330936008029465e+00
2.018982155377069176e+01,2.494235568576388840e+00
2.021982128862027750e+01,2.494324578179253571e+00
2.024982102346986323e+01,2.494229210747612946e+00
2.027982075831944897e+01,2.494297027587890625e+00
2.030982049316903471e+01,2.494309743245442856e+00
2.033982022801861689e+01,2.494288550482855804e+00
2.036981996286820262e+01,2.494313981797960267e+00
2.039981969771778836e+01,2.494356367323133483e+00
2.042981943256737409e+01,2.494292789035373215e+00
2.045981916741695983e+01,2.494290669759114731e+00
2.048981890226654201e+01,2.494299146864149108e+00
2.051981863711612775e+01,2.494267357720269196e+00
2.054981837196571348e+01,2.494286431206597321e+00
2.057981810681529922e+01,2.494301266140408035e+00
2.060981784166488495e+01,2.494356367323133483e+00
2.063981757651446713e+01,2.494337293836805358e+00
2.066981731136405287e+01,2.494224972195095535e+00
2.069981704621363860e+01,2.494352128770616517e+00
2.072981678106322434e+01,2.494271596272786606e+00
2.075981651591280652e+01,2.494324578179253571e+00
2.078981625076239226e+01,2.494326697455512054e+00
2.081981598561197799e+01,2.494275834825304017e+00
2.084981572046156373e+01,2.494297027587890625e+00
2.087981545531114946e+01,2.494388156467013840e+00
2.090981519016073165e+01,2.494301266140408035e+00
2.093981492501031738e+01,2.494375440809461608e+00
2.096981465985990312e+01,2.494328816731770981e+00
2.099981439470948885e+01,2.494347890218099106e+00
2.102981412955907459e+01,2.494297027587890625e+00
2.105981386440865677e+01,2.494250403510199554e+00
2.108981359925824250e+01,2.494309743245442856e+00
2.111981333410782824e+01,2.494260999891492858e+00
2.114981306895741398e+01,2.494335174560546875e+00
2.117981280380699616e+01,2.494358486599392410e+00
2.120981253865658189e+01,2.494373321533203125e+00
2.123981227350616763e+01,2.494377560085720535e+00
2.126981200835575336e+01,2.494352128770616517e+00
2.129981174320533910e+01,2.494392395019531250e+00
2.132981147805492128e+01,2.494313981797960267e+00
2.135981121290450702e+01,2.494260999891492858e+00
2.138981094775409275e+01,2.494337293836805358e+00
2.141981068260367849e+01,2.494356367323133483e+00
2.144981041745326422e+01,2.494313981797960267e+00
2.147981015230284640e+01,2.494309743245442856e+00
2.150980988715243214e+01,2.494341532389322769e+00
2.153980962200201787e+01,2.494339413113064285e+00
2.156980935685160361e+01,2.494313981797960267e+00
2.159980909170118935e+01,2.494275834825304017e+00
2.162980882655077153e+01,2.494350009494357590e+00
2.165980856140035726e+01,2.494430541992187500e+00
2.168980829624994300e+01,2.494286431206597321e+00
2.171980803109952873e+01,2.494307623969183929e+00
2.174980776594911092e+01,2.494250403510199554e+00
2.177980750079869665e+01,2.494324578179253571e+00
2.180980723564828239e+01,2.494303385416666519e+00
2.183980697049786812e+01,2.494311862521701340e+00
2.186980670534745386e+01,2.494299146864149108e+00
2.189980644019703604e+01,2.494273715549045090e+00
2.192980617504662177e+01,2.494290669759114731e+00
2.195980590989620751e+01,2.494246164957682144e+00
2.198980564474579324e+01,2.494356367323133483e+00
2.201980537959537898e+01,2.494290669759114731e+00
2.204980511444496116e+01,2.494282192654079910e+00
2.207980484929454690e+01,2.494320339626736160e+00
2.210980458414413263e+01,2.494341532389322769e+00
2.213980431899371837e+01,2.494343651665581696e+00
2.216980405384330055e+01,2.494326697455512054e+00
2.219980378869288629e+01,2.494322458902994644e+00
2.222980352354247202e+01,2.494299146864149108e+00
2.225980325839205776e+01,2.494320339626736160e+00
2.228980299324164349e+01,2.494233449300130356e+00
